Tm,Player,Pos,G,GS,MP,FG,FGA,FGPercent,3P,3PA,2P,2PA,2PPercent,eFGPercent,FT,FTA,FTPercent,ORB,DRB,TRB,AST,STL,BLK,PTS,TOV,PF
TOT,TimofeyMozgov,C,1.373945462,2.271294803,0.617649915,0.49573186,0.071236723,1.25287778,-0.963151343,-1.012592545,0.919098899,0.592338704,0.909671549,0.826998832,0.481139252,0.609148779,0.111612902,2.065167096,1.383092617,1.692968083,-0.626957231,-0.543277623,1.980817061,0.357322188,0.341963811,1.515290956
DEN,TimofeyMozgov,C,-0.429753227,0.536014674,0.661464898,0.189350745,-0.023696965,0.757205769,-0.810705069,-0.955380451,0.57499842,0.477777654,0.466224231,0.363455818,0.399549866,0.478229051,0.184540302,2.19068514,1.623678667,1.907272007,-0.739488016,-0.543277623,1.980817061,0.131936566,0.213133695,2.196355864
CLE,TimofeyMozgov,C,0.001566024,0.921632481,0.595742424,0.699985937,0.142436988,1.593044846,-0.963151343,-1.069804639,1.148499219,0.706899755,1.214541581,1.145684655,0.562728638,0.674608643,0.062994636,1.939649051,1.202653079,1.521524943,-0.570691838,-0.543277623,1.980817061,0.526361405,0.470793927,1.106652012
MIN,ShabazzMuhammad,SG,-0.312120704,-0.3123445,0.35476002,1.10849409,0.878173068,0.611419883,-0.200919974,-0.326047417,1.320549458,1.222424483,0.410793316,0.411741549,1.13385434,1.329207282,0.106751075,1.061022736,-0.060423685,0.321422967,-0.345630268,-0.310290974,-0.367592895,1.071043326,-0.302186771,-0.527903767
TOT,Toure'Murry,PG,-1.606078459,-0.813647648,-1.748359142,-1.29149131,-1.352768593,-0.253576371,-0.963151343,-1.069804639,-1.088153896,-1.097436793,-0.540770722,-0.689173111,-0.742701539,-0.89642809,1.482648015,-0.821747938,-1.503939988,-1.350147642,-0.908284193,-1.00925092,-0.837274886,-1.239159304,-0.431016887,-1.753820602
UTA,Toure'Murry,PG,-1.762921824,-0.813647648,-2.033156528,-1.495745386,-1.352768593,-4.141199987,-0.963151343,-1.069804639,-1.317554216,-1.097436793,-4.236165043,-4.552031565,-1.069059083,-1.158267545,-3.379178627,-1.072784028,-1.503939988,-1.435869212,-1.020814978,-1.475224218,-0.837274886,-1.464544926,-1.461657817,-2.298672528
WAS,Toure'Murry,PG,-1.6452893,-0.813647648,-1.671682922,-1.240427791,-1.352768593,0.718329532,-0.963151343,-1.069804639,-1.030803817,-1.097436793,0.383077858,0.276541503,-0.661112153,-0.830968226,1.482648015,-0.696229893,-1.503939988,-1.307286857,-0.852018801,-0.776264272,-0.837274886,-1.182812898,-0.173356654,-1.61760762
ATL,MikeMuscala,PF,-0.233699022,-0.505153403,-0.762522035,-0.423411484,-0.688232779,1.204282484,-0.658258795,-0.726532075,-0.227902698,-0.467351014,1.066725808,1.039456047,-0.579522766,-0.765508362,0.899228818,0.558950556,-0.481449274,-0.150045666,-0.683222623,-0.543277623,0.336930092,-0.544220302,-0.817507236,-0.527903767
MIA,ShabazzNapier,PG,0.19762023,-0.428029842,0.026147651,-0.627665561,-0.522098826,-0.428519434,0.256418848,0.246073523,-0.801403497,-0.753753641,-0.540770722,0.044769995,-0.334754608,-0.438209043,0.442217114,-0.696229893,-0.361156248,-0.492931945,0.385819834,0.388668971,-0.60243389,-0.506656031,0.599624044,-0.255477804
TOT,GaryNeal,SG,0.315252753,-0.775085867,0.2780838,0.291477784,0.617105427,-0.506271906,0.408865121,0.64655818,0.173547861,0.420497128,-0.476101321,-0.46705875,0.72590741,0.478229051,0.836025072,-0.696229893,-0.240863223,-0.407210375,0.048227479,-0.543277623,-0.837274886,0.432450729,0.084303578,-0.119264823
CHO,GaryNeal,SG,-0.116066499,-0.813647648,0.234268818,0.189350745,0.617105427,-0.652057792,0.408865121,0.703770274,0.058847701,0.391856866,-0.614678608,-0.611915942,0.562728638,0.412769188,0.816577765,-0.696229893,-0.361156248,-0.492931945,0.048227479,-0.543277623,-0.837274886,0.338540053,0.213133695,-0.119264823
MIN,GaryNeal,SG,-1.370813413,-0.775085867,0.464297476,0.597858899,0.664572271,0.028276341,0.561311395,0.532133992,0.46029826,0.535058179,0.00429994,0.093055726,1.052264954,0.805528371,0.894366991,-1.072784028,0.420748415,-0.064324096,-0.008037913,-0.077304326,-0.837274886,0.751747027,-0.302186771,-0.119264823
TOT,JameerNelson,PG,0.668150323,0.30464399,0.299991292,0.189350745,0.308570942,-0.185542958,1.17109649,1.275891214,-0.285252778,-0.266869176,0.124400256,0.228255772,-0.742701539,-0.765508362,-0.136340257,-0.445193803,-0.421302761,-0.45007116,1.229800722,0.155682323,-0.60243389,0.094372295,0.72845416,0.698013067
DAL,JameerNelson,PG,-0.90028332,0.073273307,0.639557406,-0.11703037,0.094970145,-0.506271906,1.628435312,1.50473959,-0.744053417,-0.63919259,-0.697824981,0.189627187,-0.824290925,-0.961887953,0.874919685,-0.319675758,-0.240863223,-0.278628021,1.286066114,0.155682323,-0.60243389,-0.093449057,0.72845416,0.834226049
BOS,JameerNelson,PG,-1.566867618,-0.775085867,0.069962633,-0.729792599,0.023769879,-2.003006998,0.256418848,1.333103308,-0.916103657,-0.610552328,-1.926543592,-1.848030647,-0.253165222,-0.176369587,-0.136340257,-0.445193803,-0.120570198,-0.235767236,2.073781609,1.320615566,-0.837274886,-0.563002437,0.470793927,0.698013067
DEN,JameerNelson,PG,-0.468964068,-0.620838745,0.113777616,0.546795379,0.498438317,0.232376581,1.17109649,1.104254932,0.173547861,0.048173714,0.604801518,0.537284448,-0.824290925,-0.765508362,-0.564181001,-0.445193803,-0.601742299,-0.6215143,1.061004544,0.155682323,-0.60243389,0.338540053,0.857284276,0.561800085
ORL,AndrewNicholson,PF,-0.233699022,-0.697962306,-0.795383272,-0.423411484,-0.45089856,0.106028813,-0.505812521,-0.497683699,-0.285252778,-0.324149701,0.105923284,-0.003515735,-0.742701539,-0.765508362,-0.462082642,-0.570711848,-0.541595786,-0.53579273,-0.683222623,-1.00925092,-0.132751899,-0.544220302,-0.688677119,-0.527903767
CHI,JoakimNoah,C,0.824993687,1.769991654,1.209152179,-0.06596685,-0.071163809,0.183781285,-0.963151343,-1.069804639,0.28824802,0.420497128,-0.106561889,-0.254601535,0.236371094,0.543688915,-0.447497162,3.069311455,2.345436818,2.678766134,1.623658469,0.155682323,1.745976065,-0.112231192,0.857284276,1.78771692
PHI,NerlensNoel,C,1.138680415,1.924238777,1.23105967,0.546795379,0.474704896,0.349005289,-0.963151343,-1.069804639,0.976448979,1.107863433,0.032015398,-0.09043005,0.481139252,0.870988235,-0.418326202,2.065167096,1.92441123,2.035854361,-0.064303306,2.718535458,3.624704029,0.394886459,0.986114393,1.515290956
TOR,LucasNogueira,C,-1.566867618,-0.813647648,-1.72645165,-1.342554829,-1.281568328,-1.711435227,-0.963151343,-1.069804639,-1.145503976,-1.011516005,-1.926543592,-2.137745031,-0.824290925,-0.700048498,-0.948265306,-0.696229893,-0.601742299,-0.664375084,-0.908284193,-0.776264272,-0.837274886,-1.276723574,-1.075167468,-0.936542712
TOT,SteveNovak,SF,-0.429753227,-0.813647648,-1.529284229,-1.189364272,-1.210368062,-0.321609785,-0.200919974,-0.268835323,-1.260204136,-1.326558895,-0.771732867,0.884941709,-1.069059083,-1.092807681,-3.379178627,-0.947265983,-1.143060912,-1.178704503,-0.852018801,-1.475224218,-0.60243389,-1.126466493,-1.332827701,-1.345181657
UTA,SteveNovak,SF,-0.939494161,-0.813647648,-1.595006703,-1.138300752,-1.210368062,0.300409994,0.103972574,-0.211623229,-1.317554216,-1.355199157,-4.236165043,2.072770684,-1.069059083,-1.092807681,-3.379178627,-1.072784028,-1.082914399,-1.135843718,-0.852018801,-1.475224218,-0.837274886,-1.051337952,-1.332827701,-1.481394638
OKC,SteveNovak,PF,-1.292391731,-0.813647648,-1.397839281,-1.240427791,-1.210368062,-1.361549102,-0.658258795,-0.383259511,-1.202854056,-1.240638107,0.383077858,-1.104430395,-1.069059083,-1.158267545,-3.379178627,-0.947265983,-1.263353937,-1.221565288,-0.795753408,-1.475224218,-0.60243389,-1.239159304,-1.203997585,-1.208968675
DAL,DirkNowitzki,PF,1.217102097,2.155609461,1.099614723,1.72125632,1.685109414,0.319848112,1.17109649,0.989830744,1.549949778,1.537467373,0.253739057,0.353798672,1.623390656,1.329207282,0.908952471,-0.319675758,1.743971692,1.092917095,0.048227479,-0.310290974,0.102089096,1.784764463,-0.044526538,0.561800085
DEN,JusufNurkic,C,0.628939481,0.227520429,-0.192927262,-0.06596685,-0.118630653,0.193500344,-0.963151343,-1.069804639,0.28824802,0.363216603,-0.088084918,-0.244944389,0.073192322,0.216389596,-0.287056883,1.437576871,0.962067029,1.221499449,-0.570691838,0.388668971,1.745976065,-0.168577598,0.341963811,2.196355864
MIL,JohnnyO'Bryant,PF,-0.468964068,-0.235220938,-0.959689456,-0.831919638,-0.759433045,-0.57430532,-0.963151343,-1.069804639,-0.572003178,-0.381430226,-0.845640753,-1.007858933,-0.742701539,-0.634588634,-1.220527598,-0.068639668,-0.842328349,-0.6215143,-0.739488016,-1.242237569,-0.60243389,-0.919863006,-0.559847003,-0.527903767
ORL,KyleO'Quinn,PF,0.19762023,-0.158097377,-0.368187192,-0.321284446,-0.474631982,0.64057706,-0.658258795,-0.612107887,-0.113202539,-0.266869176,0.734140319,0.440712987,-0.334754608,-0.438209043,0.374151541,0.056878377,0.30045539,0.235701398,-0.345630268,-0.077304326,1.041453079,-0.375181085,-0.044526538,0.698013067
ORL,VictorOladipo,SG,1.021047892,1.924238777,1.767793206,1.874446877,1.993643899,0.096309754,0.866203943,0.875406556,1.779350097,1.93843105,0.050492369,0.025455703,1.868158814,1.721966465,0.602657393,-0.194157713,0.601187953,0.364283752,1.286066114,2.485548809,-0.132751899,1.897457275,2.145585439,1.242864993
BOS,KellyOlynyk,C,0.707361164,-0.3123445,0.289037546,0.49573186,0.379771208,0.475353057,0.561311395,0.474921898,0.40294818,0.191375027,0.734140319,0.595227325,0.154781708,0.216389596,-0.053689204,0.684468601,0.480894928,0.578587676,-0.064303306,0.854642269,0.571771087,0.470014999,0.470793927,2.196355864
MIN,ArinzeOnuaku,C,-1.566867618,-0.775085867,-0.904920728,-0.474475004,-1.044234108,4.188033609,-0.963151343,-1.069804639,-0.170552618,-0.725113378,3.68121729,3.724142673,-0.661112153,-0.307289315,-1.555993636,0.433432512,-0.120570198,0.064258258,-0.626957231,-1.00925092,0.336930092,-0.619348842,-1.075167468,-0.936542712
MIL,ZazaPachulia,C,1.060258733,0.921632481,0.453343731,0.189350745,0.118703567,0.271252817,-0.963151343,-1.069804639,0.57499842,0.678259492,-0.023415517,-0.16768722,0.31796048,0.28184946,0.451940767,2.316203185,1.022213541,1.478664158,0.329554442,1.087628917,-0.132751899,0.094372295,0.857284276,0.834226049
HOU,KostasPapanikolaou,SF,-0.116066499,-0.775085867,-0.116251042,-0.67872908,-0.498365404,-0.739529323,0.103972574,0.36049771,-0.801403497,-0.782393904,-0.374477978,-0.409115873,-0.824290925,-0.89642809,0.131060209,0.056878377,-0.421302761,-0.278628021,0.104492872,0.155682323,-0.132751899,-0.675695248,0.213133695,0.016948159
CHO,JanneroPargo,PG,-1.449235095,-0.813647648,-1.255440588,-0.627665561,-0.664499357,0.028276341,0.561311395,0.303285616,-0.916103657,-0.982875742,0.032015398,0.826998832,-0.905880311,-1.027347817,1.482648015,-1.072784028,-1.32350045,-1.307286857,-0.514426446,-1.475224218,-0.837274886,-0.600566707,-1.075167468,-1.072755694
MIL,JabariParker,SF,-0.821861638,0.150396868,1.088660977,1.159557609,0.90190649,0.621138942,-0.658258795,-0.726532075,1.549949778,1.451546585,0.438508773,0.25722721,0.399549866,0.543688915,0.009514542,1.437576871,0.601187953,0.921473955,-0.064303306,1.320615566,-0.367592895,0.845657703,0.986114393,0.016948159
SAS,TonyParker,PG,0.864204528,1.808553435,1.001031012,1.517002243,1.305374663,0.582262706,-0.0484737,-0.326047417,1.779350097,1.737949211,0.318408458,0.353798672,0.481139252,0.412769188,0.427631634,-0.821747938,-0.481449274,-0.6215143,1.736189254,-0.077304326,-0.837274886,1.240082543,1.243774625,-0.119264823
DAL,ChandlerParsons,SF,0.785782846,1.731429874,1.48299582,1.465938724,1.400308351,0.349005289,2.085774133,1.962436342,0.861748819,0.706899755,0.57708606,0.68214164,0.644318024,0.740068507,0.121336555,0.182396422,0.841774003,0.664309246,0.329554442,0.854642269,-0.132751899,1.4842503,0.470793927,0.561800085
TOR,PatrickPatterson,PF,1.373945462,-0.659400525,0.771002354,0.036160188,-0.023696965,0.222657522,1.018650217,0.93261865,-0.342602858,-0.495991277,0.715663347,0.730427371,-0.416343994,-0.503668906,0.451940767,0.935504691,0.781627491,0.835752386,0.048227479,0.155682323,0.336930092,0.03802589,-0.559847003,0.153161141
LAC,ChrisPaul,PG,1.413156303,2.348418364,1.669209496,2.027637435,1.803776524,0.572543647,1.628435312,1.390315402,1.664649937,1.480186847,0.595563032,0.711113079,1.786569428,1.394667146,0.996465351,-0.319675758,0.901920516,0.535726892,4.718255056,2.951522107,-0.367592895,2.122842897,1.501434858,1.106652012
TOT,AdreianPayne,PF,-0.547385751,0.034711526,0.387621257,-0.06596685,0.047503301,-0.117509545,-0.963151343,-0.898168357,0.28824802,0.506417916,-0.291331605,-0.534658773,-0.334754608,-0.241829451,-0.209267656,0.809986646,0.661334466,0.750030816,-0.514426446,-0.077304326,-0.132751899,-0.206141868,0.341963811,1.515290956
ATL,AdreianPayne,PF,-1.684500142,-0.813647648,-1.452608009,-1.138300752,-1.044234108,-1.361549102,-0.963151343,-0.898168357,-0.916103657,-0.811034166,-1.159749271,-1.79008777,-0.824290925,-0.700048498,-0.948265306,-0.696229893,-0.902474862,-0.878679009,-1.020814978,-0.776264272,-0.837274886,-1.145248628,-1.461657817,-0.527903767
MIN,AdreianPayne,PF,-0.665018274,0.034711526,0.573834932,0.087223707,0.142436988,-0.078633309,-0.963151343,-0.898168357,0.40294818,0.64961923,-0.272854634,-0.496030188,-0.253165222,-0.176369587,-0.17523487,0.935504691,0.781627491,0.87861317,-0.458161053,-0.077304326,-0.132751899,-0.112231192,0.470793927,1.651503938
ORL,ElfridPayton,PG,1.413156303,1.615744532,1.187244688,0.393604822,0.450971474,-0.010599895,-0.810705069,-0.783744169,0.68969858,0.936021857,-0.217423719,-0.370487288,0.073192322,0.543688915,-0.700312147,0.558950556,0.30045539,0.407144537,2.636435534,2.485548809,-0.367592895,0.207065107,1.75909509,0.97043903
MIN,NikolaPekovic,C,-0.586596592,0.30464399,0.738141117,0.802112975,0.925639912,-0.020318954,-0.963151343,-1.069804639,1.263199378,1.652028423,-0.319047063,-0.457401604,1.786569428,1.591046737,0.690170272,2.567239275,1.322946104,1.778689652,-0.514426446,-0.077304326,0.102089096,0.883221974,0.341963811,0.289374122
TOT,KendrickPerkins,C,0.864204528,-0.697962306,-0.291510972,-0.729792599,-0.806899889,0.222657522,-0.963151343,-1.069804639,-0.457303018,-0.438710752,-0.069607946,-0.21597295,-0.579522766,-0.372749179,-0.919094346,0.558950556,0.54104144,0.578587676,-0.570691838,-1.00925092,0.571771087,-0.788388059,0.341963811,0.97043903
OKC,KendrickPerkins,C,0.19762023,-0.697962306,-0.039574823,-0.67872908,-0.735699623,0.144905049,-0.963151343,-1.069804639,-0.399952938,-0.352789964,-0.143515832,-0.293230119,-0.49793338,-0.176369587,-0.91423252,0.935504691,0.841774003,0.921473955,-0.570691838,-0.776264272,0.806612083,-0.713259518,0.470793927,1.242864993
CLE,KendrickPerkins,C,-1.135548367,-0.813647648,-1.069226912,-0.882983157,-1.020500686,0.601700824,-0.963151343,-1.069804639,-0.629353257,-0.696473116,0.272216029,0.160655749,-0.905880311,-0.830968226,-0.948265306,-0.319675758,-0.421302761,-0.407210375,-0.739488016,-1.242237569,-0.367592895,-0.976209411,0.084303578,-0.119264823
WAS,PaulPierce,SF,1.060258733,2.001362338,0.727187371,0.546795379,0.545905161,0.203219403,1.475989038,1.333103308,0.058847701,-0.009106812,0.346123915,0.63385591,0.72590741,0.740068507,0.41790798,-0.319675758,0.54104144,0.278562182,0.104492872,-0.077304326,-0.132751899,0.770529163,0.213133695,0.698013067
BRK,MasonPlumlee,C,1.413156303,0.921632481,0.190453835,0.240414264,-0.166097497,1.427820842,-0.963151343,-1.069804639,0.6323485,0.305936078,1.085202779,0.981513171,0.481139252,1.394667146,-0.972574439,1.563094916,0.962067029,1.221499449,-0.514426446,0.388668971,1.041453079,0.169500836,0.213133695,1.106652012
TOT,MilesPlumlee,C,1.060258733,0.26608221,-0.346279701,-0.525538523,-0.759433045,1.058496599,-0.963151343,-1.069804639,-0.227902698,-0.381430226,0.706424861,0.614541617,-0.824290925,-0.765508362,-1.055225492,0.809986646,0.180162365,0.450005322,-0.739488016,-0.077304326,1.276294074,-0.713259518,-0.559847003,-0.255477804
PHO,MilesPlumlee,C,0.315252753,0.26608221,-0.105297297,-0.474475004,-0.735699623,1.194563425,-0.963151343,-1.069804639,-0.170552618,-0.352789964,0.835763663,0.749741663,-0.742701539,-0.700048498,-0.948265306,1.186540781,0.480894928,0.750030816,-0.739488016,-0.077304326,1.51113507,-0.656913113,-0.431016887,0.153161141
MIL,MilesPlumlee,C,-1.057126684,-0.813647648,-1.058273167,-0.729792599,-0.854366733,0.64057706,-0.963151343,-1.069804639,-0.457303018,-0.495991277,0.309169972,0.199284334,-0.905880311,-0.89642809,-1.555993636,0.056878377,-0.601742299,-0.407210375,-0.795753408,-0.776264272,0.571771087,-0.8635166,-1.075167468,-1.481394638
TOT,QuincyPondexter,SG,1.138680415,0.343205771,0.475251222,-0.219157408,-0.166097497,-0.049476132,0.866203943,0.818194462,-0.572003178,-0.610552328,0.179831171,0.488998718,-0.334754608,-0.307289315,0.218573088,-0.194157713,-0.361156248,-0.321488806,-0.289364876,-0.776264272,-0.132751899,-0.112231192,-0.559847003,0.425587104
MEM,QuincyPondexter,SG,-0.625807433,-0.736524087,-0.171019771,-0.67872908,-0.522098826,-0.681214969,-0.0484737,0.303285616,-0.744053417,-0.782393904,0.383077858,-0.505687334,-0.49793338,-0.503668906,0.024100022,-0.194157713,-0.782181837,-0.6215143,-0.514426446,-1.00925092,-0.367592895,-0.619348842,-1.075167468,-0.119264823
NOP,QuincyPondexter,SG,-0.037644817,0.26608221,0.902447301,0.087223707,0.047503301,0.222657522,1.475989038,1.104254932,-0.457303018,-0.495991277,0.087446313,0.923570294,-0.171575836,-0.176369587,0.306085968,-0.194157713,-0.120570198,-0.107184881,-0.176834091,-0.776264272,0.102089096,0.225847242,-0.302186771,0.834226049
WAS,OttoPorter,SF,1.099469574,-0.3123445,-0.017667332,-0.270220927,-0.33223145,0.232376581,-0.200919974,-0.268835323,-0.227902698,-0.266869176,0.299931486,0.228255772,-0.416343994,-0.438209043,0.189402128,0.056878377,-0.301009736,-0.150045666,-0.514426446,-0.077304326,0.102089096,-0.337616814,-0.559847003,-0.527903767
TOT,DwightPowell,PF,-0.665018274,-0.813647648,-1.255440588,-0.934046676,-1.044234108,0.358724348,-0.810705069,-0.840956263,-0.744053417,-0.839674429,0.383077858,0.131684311,-0.334754608,-0.438209043,0.306085968,-0.319675758,-0.842328349,-0.707235869,-0.852018801,-0.776264272,-0.367592895,-0.882298735,-0.946337352,-0.391690786
BOS,DwightPowell,PF,-1.606078459,-0.813647648,-1.945526563,-1.087237233,-1.352768593,3.634047244,-0.963151343,-1.069804639,-0.858753577,-1.097436793,3.154623599,3.173685344,-0.905880311,-0.89642809,-0.948265306,-1.072784028,-1.383646962,-1.350147642,-1.020814978,-0.543277623,-0.837274886,-1.126466493,-0.946337352,-2.026246565
DAL,DwightPowell,PF,-0.861072479,-0.813647648,-1.102088149,-0.934046676,-0.973033842,0.086590695,-0.810705069,-0.783744169,-0.744053417,-0.782393904,0.11516177,-0.109744343,-0.253165222,-0.307289315,0.383875194,-0.068639668,-0.722035324,-0.578653515,-0.795753408,-0.776264272,-0.132751899,-0.82595233,-0.946337352,-0.119264823
BOS,PhilPressey,PG,0.158409389,-0.813647648,-0.828244508,-0.831919638,-0.759433045,-0.564586261,-0.505812521,-0.326047417,-0.744053417,-0.753753641,-0.17123129,-0.553973065,-0.49793338,-0.503668906,-0.107169297,-0.696229893,-0.722035324,-0.750096654,0.273289049,-0.077304326,-0.60243389,-0.807170194,-0.431016887,-0.800329731
TOT,A.J.Price,PG,-0.782650797,-0.813647648,-0.77347578,-0.474475004,-0.33223145,-0.525710024,-0.0484737,0.188861429,-0.514653098,-0.495991277,-0.078846432,-0.428430165,-0.579522766,-0.56912877,-0.136340257,-0.821747938,-0.902474862,-0.921539794,-0.008037913,-0.776264272,-0.837274886,-0.506656031,-0.817507236,-1.481394638
IND,A.J.Price,PG,-1.410024254,-0.813647648,-0.028621077,0.49573186,0.522171739,0.115747872,1.323542764,1.161467026,0.058847701,0.048173714,0.198308142,0.488998718,-0.08998645,0.020010004,-0.136340257,-0.821747938,-0.782181837,-0.835818224,0.498350619,-0.543277623,-0.837274886,0.50757927,-0.173356654,-1.072755694
CLE,A.J.Price,PG,-1.370813413,-0.813647648,-1.277348079,-1.087237233,-0.854366733,-1.565649342,-0.963151343,-0.497683699,-0.858753577,-0.782393904,-0.623917094,-1.992887839,-0.742701539,-0.830968226,-0.136340257,-0.570711848,-0.902474862,-0.835818224,-0.345630268,-0.776264272,-0.837274886,-1.088902222,-1.075167468,-2.162459546
